ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0002637	regulation of immunoglobulin production	5/2067	77/19786	9.153219e-01	1.000000e+00	7.915704e-01	CD22/IL27RA/TNFSF4/IL33/ATAD5	  5
BP	GO:1903201	regulation of oxidative stress-induced cell death	5/2067	77/19786	9.153219e-01	1.000000e+00	7.915704e-01	HGF/WNT1/SLC7A11/GPR37/PYCR1	  5
BP	GO:2000573	positive regulation of DNA biosynthetic process	5/2067	77/19786	9.153219e-01	1.000000e+00	7.915704e-01	HGF/PAK3/SMOC2/NEK2/AURKB	  5
BP	GO:0043484	regulation of RNA splicing	9/2067	125/19786	9.156275e-01	1.000000e+00	7.915704e-01	CLK1/CELF4/ESRP2/CLK4/SRSF6/SLC39A5/CELF6/PIK3R1/RBM11	  9
BP	GO:0007006	mitochondrial membrane organization	10/2067	137/19786	9.172809e-01	1.000000e+00	7.915704e-01	CASP8/EYA2/TP63/E2F1/BMF/PPIF/MPV17L/STAT3/BNIP3/FZD9	 10
BP	GO:0071346	cellular response to interferon-gamma	22/2067	271/19786	9.174343e-01	1.000000e+00	7.915704e-01	NOS2/WAS/CD44/SP100/EDN1/ICAM1/MID1/CCL2/OAS3/TRIM38/GBP1/TRIM22/STXBP1/TLR2/IRF8/NCAM1/VCAM1/AQP4/PARP14/SOCS1/IFI30/RAB7B	 22
BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	IRAK3/TLR2	  2
BP	GO:0007190	activation of adenylate cyclase activity	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	EDNRA/ADRB3	  2
BP	GO:0016601	Rac protein signal transduction	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	CDH13/ELMO1	  2
BP	GO:0034390	smooth muscle cell apoptotic process	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	IGF1/EDN1	  2
BP	GO:0034391	regulation of smooth muscle cell apoptotic process	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	IGF1/EDN1	  2
BP	GO:0035825	homologous recombination	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	BRIP1/MEIOB	  2
BP	GO:0042769	DNA damage response, detection of DNA damage	2/2067	38/19786	9.181435e-01	1.000000e+00	7.915704e-01	SOX4/DTL	  2
BP	GO:0140029	exocytic process	4/2067	65/19786	9.187759e-01	1.000000e+00	7.915704e-01	STX1B/RAB3A/STXBP1/SYK	  4
BP	GO:0071887	leukocyte apoptotic process	8/2067	114/19786	9.189197e-01	1.000000e+00	7.915704e-01	KITLG/MEF2C/GLI3/CXCL12/LGALS3/SLC7A11/AURKB/GAS6	  8
BP	GO:0035065	regulation of histone acetylation	3/2067	52/19786	9.193488e-01	1.000000e+00	7.915704e-01	BRCA1/RPS6KA5/GATA2	  3
BP	GO:0045824	negative regulation of innate immune response	9/2067	126/19786	9.199305e-01	1.000000e+00	7.915704e-01	IRAK3/DHX58/DRD2/CD96/SERPINB9/PARP14/A2M/CR1/MICA	  9
BP	GO:0031640	killing of cells of other organism	5/2067	78/19786	9.206630e-01	1.000000e+00	7.915704e-01	NOS2/APOL1/HRG/AZU1/F2	  5
BP	GO:0044364	disruption of cells of other organism	5/2067	78/19786	9.206630e-01	1.000000e+00	7.915704e-01	NOS2/APOL1/HRG/AZU1/F2	  5
BP	GO:0002503	peptide antigen assembly with MHC class II protein complex	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	HLA-DMB	  1
BP	GO:0009068	aspartate family amino acid catabolic process	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	GCDH	  1
BP	GO:0031061	negative regulation of histone methylation	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	BRCA1	  1
BP	GO:0032069	regulation of nuclease activity	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	OAS3	  1
BP	GO:0032211	negative regulation of telomere maintenance via telomerase	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	PIF1	  1
BP	GO:0032438	melanosome organization	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	RAB38	  1
BP	GO:0042744	hydrogen peroxide catabolic process	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	EPX	  1
BP	GO:0045056	transcytosis	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	MAL2	  1
BP	GO:0046337	phosphatidylethanolamine metabolic process	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	PCYT2	  1
BP	GO:0050713	negative regulation of interleukin-1 beta secretion	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	APOA1	  1
BP	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	ADRA2A	  1
BP	GO:0140058	neuron projection arborization	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	PTN	  1
BP	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	BMP2	  1
BP	GO:1903599	positive regulation of autophagy of mitochondrion	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	BNIP3	  1
BP	GO:2000047	regulation of cell-cell adhesion mediated by cadherin	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	WNT3A	  1
BP	GO:2000773	negative regulation of cellular senescence	1/2067	23/19786	9.210741e-01	1.000000e+00	7.915704e-01	AKT3	  1
BP	GO:0072655	establishment of protein localization to mitochondrion	10/2067	138/19786	9.213471e-01	1.000000e+00	7.915704e-01	CASP8/SREBF1/TP63/TSPO/E2F1/BMF/RAC2/FZD5/MAPT/SIAH3	 10
BP	GO:0061136	regulation of proteasomal protein catabolic process	14/2067	184/19786	9.223654e-01	1.000000e+00	7.915704e-01	HFE/LAMP3/CAV1/RFPL1/IL33/PRICKLE1/NKD2/SH3RF2/PLK1/PBK/TRIB1/NUPR1/CEBPA/ECSCR	 14
BP	GO:0050715	positive regulation of cytokine secretion	13/2067	173/19786	9.234890e-01	1.000000e+00	7.915704e-01	IFIH1/AKAP12/POSTN/VTCN1/HTR2B/IL33/TLR2/DRD2/FZD5/SYK/RASGRP1/CD34/AGTR2	 13
BP	GO:0032481	positive regulation of type I interferon production	6/2067	91/19786	9.237601e-01	1.000000e+00	7.915704e-01	DHX58/IFIH1/TLR2/SYK/ZBTB20/TMEM173	  6
BP	GO:0035601	protein deacylation	6/2067	91/19786	9.237601e-01	1.000000e+00	7.915704e-01	SREBF1/FRY/HDAC11/SPRED1/NOTUM/MAPT	  6
BP	GO:0033619	membrane protein proteolysis	4/2067	66/19786	9.243313e-01	1.000000e+00	7.915704e-01	NGFR/TIMP3/ADRA2A/BACE2	  4
BP	GO:0015695	organic cation transport	2/2067	39/19786	9.251336e-01	1.000000e+00	7.915704e-01	SLC25A48/SLC22A13	  2
BP	GO:0042149	cellular response to glucose starvation	2/2067	39/19786	9.251336e-01	1.000000e+00	7.915704e-01	SESN3/BHLHA15	  2
BP	GO:0045408	regulation of interleukin-6 biosynthetic process	2/2067	39/19786	9.251336e-01	1.000000e+00	7.915704e-01	FOXJ1/STAT3	  2
BP	GO:0047496	vesicle transport along microtubule	2/2067	39/19786	9.251336e-01	1.000000e+00	7.915704e-01	KIF23/RASGRP1	  2
BP	GO:1903955	positive regulation of protein targeting to mitochondrion	2/2067	39/19786	9.251336e-01	1.000000e+00	7.915704e-01	RAC2/FZD5	  2
BP	GO:0032480	negative regulation of type I interferon production	3/2067	53/19786	9.254181e-01	1.000000e+00	7.915704e-01	DHX58/IFIH1/UBA7	  3
BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	3/2067	53/19786	9.254181e-01	1.000000e+00	7.915704e-01	IRAK3/NR1D1/RAB7B	  3
BP	GO:0045540	regulation of cholesterol biosynthetic process	3/2067	53/19786	9.254181e-01	1.000000e+00	7.915704e-01	SREBF1/APOB/FGF1	  3
BP	GO:0106118	regulation of sterol biosynthetic process	3/2067	53/19786	9.254181e-01	1.000000e+00	7.915704e-01	SREBF1/APOB/FGF1	  3
BP	GO:0009988	cell-cell recognition	5/2067	79/19786	9.257037e-01	1.000000e+00	7.915704e-01	CLEC4M/ATP8B3/LGALS3/CLGN/EPHB1	  5
BP	GO:0016126	sterol biosynthetic process	5/2067	79/19786	9.257037e-01	1.000000e+00	7.915704e-01	NPC1L1/SREBF1/APOB/FGF1/HMGCS2	  5
BP	GO:0030317	flagellated sperm motility	5/2067	79/19786	9.257037e-01	1.000000e+00	7.915704e-01	APOB/CACNA1I/NEURL1/WDR66/CFAP43	  5
BP	GO:0048024	regulation of mRNA splicing, via spliceosome	5/2067	79/19786	9.257037e-01	1.000000e+00	7.915704e-01	CELF4/SRSF6/SLC39A5/CELF6/RBM11	  5
BP	GO:0097722	sperm motility	5/2067	79/19786	9.257037e-01	1.000000e+00	7.915704e-01	APOB/CACNA1I/NEURL1/WDR66/CFAP43	  5
BP	GO:0009649	entrainment of circadian clock	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	BHLHE40	  1
BP	GO:0010226	response to lithium ion	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	CEBPA	  1
BP	GO:0010528	regulation of transposition	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	APOBEC3H	  1
BP	GO:0010529	negative regulation of transposition	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	APOBEC3H	  1
BP	GO:0030488	tRNA methylation	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	TRMT9B	  1
BP	GO:0032695	negative regulation of interleukin-12 production	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	IRAK3	  1
BP	GO:0034453	microtubule anchoring	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	CCDC68	  1
BP	GO:0034471	ncRNA 5'-end processing	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	RPP25	  1
BP	GO:0035518	histone H2A monoubiquitination	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	PCGF5	  1
BP	GO:0045080	positive regulation of chemokine biosynthetic process	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	AZU1	  1
BP	GO:0048753	pigment granule organization	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	RAB38	  1
BP	GO:0051131	chaperone-mediated protein complex assembly	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	HOPX	  1
BP	GO:0051570	regulation of histone H3-K9 methylation	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	BRCA1	  1
BP	GO:0070199	establishment of protein localization to chromosome	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	BRCA2	  1
BP	GO:0070861	regulation of protein exit from endoplasmic reticulum	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	SLC51B	  1
BP	GO:1902473	regulation of protein localization to synapse	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	MAPT	  1
BP	GO:1903429	regulation of cell maturation	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	KIF14	  1
BP	GO:1990668	vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane	1/2067	24/19786	9.293289e-01	1.000000e+00	7.915704e-01	TAP1	  1
BP	GO:0042278	purine nucleoside metabolic process	4/2067	67/19786	9.295424e-01	1.000000e+00	7.915704e-01	DLG2/AK4/CARD11/PNP	  4
BP	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	5/2067	80/19786	9.304576e-01	1.000000e+00	7.915704e-01	BIRC3/CASP8/DHX58/IFIH1/DDX60	  5
BP	GO:0032735	positive regulation of interleukin-12 production	3/2067	54/19786	9.310657e-01	1.000000e+00	7.915704e-01	TNFSF4/TLR2/IRF8	  3
BP	GO:0046173	polyol biosynthetic process	3/2067	54/19786	9.310657e-01	1.000000e+00	7.915704e-01	PCK1/GPER1/P2RY1	  3
BP	GO:0051972	regulation of telomerase activity	3/2067	54/19786	9.310657e-01	1.000000e+00	7.915704e-01	NEK2/PIF1/AURKB	  3
BP	GO:0019985	translesion synthesis	2/2067	40/19786	9.315574e-01	1.000000e+00	7.915704e-01	DTL/PCLAF	  2
BP	GO:0035735	intraciliary transport involved in cilium assembly	2/2067	40/19786	9.315574e-01	1.000000e+00	7.915704e-01	KIF3C/KIF17	  2
BP	GO:0038202	TORC1 signaling	2/2067	40/19786	9.315574e-01	1.000000e+00	7.915704e-01	SESN3/CARD11	  2
BP	GO:0051973	positive regulation of telomerase activity	2/2067	40/19786	9.315574e-01	1.000000e+00	7.915704e-01	NEK2/AURKB	  2
BP	GO:1904358	positive regulation of telomere maintenance via telomere lengthening	2/2067	40/19786	9.315574e-01	1.000000e+00	7.915704e-01	NEK2/AURKB	  2
BP	GO:0045071	negative regulation of viral genome replication	4/2067	68/19786	9.344271e-01	1.000000e+00	7.915704e-01	APOBEC3H/OAS3/BST2/RSAD2	  4
BP	GO:0050832	defense response to fungus	3/2067	55/19786	9.363171e-01	1.000000e+00	7.915704e-01	RARRES2/HRG/RNASE7	  3
BP	GO:0000038	very long-chain fatty acid metabolic process	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	ELOVL2	  1
BP	GO:0001783	B cell apoptotic process	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	AURKB	  1
BP	GO:0002501	peptide antigen assembly with MHC protein complex	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	HLA-DMB	  1
BP	GO:0006379	mRNA cleavage	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	RNASE4	  1
BP	GO:0006783	heme biosynthetic process	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	TSPO	  1
BP	GO:0006862	nucleotide transport	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	GJA1	  1
BP	GO:0010288	response to lead ion	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	MAPT	  1
BP	GO:0033194	response to hydroperoxide	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	MGST1	  1
BP	GO:0034661	ncRNA catabolic process	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	LIN28B	  1
BP	GO:0045410	positive regulation of interleukin-6 biosynthetic process	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	STAT3	  1
BP	GO:0045724	positive regulation of cilium assembly	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	HAP1	  1
BP	GO:0051875	pigment granule localization	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	MYO7A	  1
BP	GO:0090083	regulation of inclusion body assembly	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	SNCAIP	  1
BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	IL17D	  1
BP	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1/2067	25/19786	9.367208e-01	1.000000e+00	7.915704e-01	CREB3L1	  1
BP	GO:0006778	porphyrin-containing compound metabolic process	2/2067	41/19786	9.374569e-01	1.000000e+00	7.915704e-01	TSPO/AMBP	  2
BP	GO:0042226	interleukin-6 biosynthetic process	2/2067	41/19786	9.374569e-01	1.000000e+00	7.915704e-01	FOXJ1/STAT3	  2
BP	GO:0031929	TOR signaling	8/2067	119/19786	9.386848e-01	1.000000e+00	7.915704e-01	FAM83D/AKT3/SESN3/DEPTOR/DDIT4/GAS6/RELN/CARD11	  8
BP	GO:0046794	transport of virus	4/2067	69/19786	9.390025e-01	1.000000e+00	7.915704e-01	CLEC4M/CAV1/BST2/NUP210	  4
BP	GO:0070585	protein localization to mitochondrion	10/2067	143/19786	9.392089e-01	1.000000e+00	7.915704e-01	CASP8/SREBF1/TP63/TSPO/E2F1/BMF/RAC2/FZD5/MAPT/SIAH3	 10
BP	GO:0051702	interaction with symbiont	6/2067	95/19786	9.406072e-01	1.000000e+00	7.915704e-01	FN1/SFTPD/LEF1/PTX3/AZU1/F2	  6
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	17/2067	224/19786	9.406818e-01	1.000000e+00	7.915704e-01	HFE/LAMP3/CAV1/CTSC/WNT1/RFPL1/IL33/EGF/PRICKLE1/NKD2/SH3RF2/PLK1/PBK/TRIB1/NUPR1/CEBPA/ECSCR	 17
BP	GO:0032984	protein-containing complex disassembly	26/2067	324/19786	9.412403e-01	1.000000e+00	7.915704e-01	NAV3/WNT8B/ADD2/IRAK3/SPEF1/MID1/CAV1/SH3GL2/DNAJC6/KIF18A/WNT1/TMOD2/MAP1B/HMGA1/SPTBN5/KIF2C/PLEKHH2/WNT3A/SPTBN4/FZD5/LMOD1/DDIT4/BNIP3/HIST3H2A/AMER1/KIF18B	 26
BP	GO:0050830	defense response to Gram-positive bacterium	9/2067	132/19786	9.419892e-01	1.000000e+00	7.915704e-01	IL27RA/RARRES2/CRP/TLR2/RNASE7/SSC5D/HIST1H2BC/C5AR1/HIST1H2BG	  9
BP	GO:2000278	regulation of DNA biosynthetic process	8/2067	120/19786	9.420869e-01	1.000000e+00	7.915704e-01	HGF/PAK3/SMOC2/NEK2/PIF1/GJA1/AURKB/BMPR2	  8
BP	GO:0071897	DNA biosynthetic process	15/2067	202/19786	9.423990e-01	1.000000e+00	7.915704e-01	HGF/POLQ/PAK3/SMOC2/NEK2/CENPF/CCN2/PIF1/DTL/GJA1/WRN/PCLAF/TK1/AURKB/BMPR2	 15
BP	GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	2/2067	42/19786	9.428715e-01	1.000000e+00	7.915704e-01	HFE/PBK	  2
BP	GO:2000785	regulation of autophagosome assembly	2/2067	42/19786	9.428715e-01	1.000000e+00	7.915704e-01	FEZ1/NUPR1	  2
BP	GO:0006476	protein deacetylation	5/2067	83/19786	9.431305e-01	1.000000e+00	7.915704e-01	SREBF1/FRY/HDAC11/SPRED1/MAPT	  5
BP	GO:0016239	positive regulation of macroautophagy	4/2067	70/19786	9.432854e-01	1.000000e+00	7.915704e-01	DCN/KDR/BNIP3/TMEM173	  4
BP	GO:0051898	negative regulation of protein kinase B signaling	4/2067	70/19786	9.432854e-01	1.000000e+00	7.915704e-01	DRD2/BANK1/GPER1/CAVIN3	  4
BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	4/2067	70/19786	9.432854e-01	1.000000e+00	7.915704e-01	CREB3L1/RNF183/ATP2A1/MAP3K5	  4
BP	GO:0000966	RNA 5'-end processing	1/2067	26/19786	9.433398e-01	1.000000e+00	7.915704e-01	RPP25	  1
BP	GO:0031954	positive regulation of protein autophosphorylation	1/2067	26/19786	9.433398e-01	1.000000e+00	7.915704e-01	GPNMB	  1
BP	GO:0036507	protein demannosylation	1/2067	26/19786	9.433398e-01	1.000000e+00	7.915704e-01	MAN1C1	  1
BP	GO:0036508	protein alpha-1,2-demannosylation	1/2067	26/19786	9.433398e-01	1.000000e+00	7.915704e-01	MAN1C1	  1
BP	GO:2000010	positive regulation of protein localization to cell surface	1/2067	26/19786	9.433398e-01	1.000000e+00	7.915704e-01	ERBB4	  1
BP	GO:0035821	modification of morphology or physiology of other organism	14/2067	191/19786	9.435516e-01	1.000000e+00	7.915704e-01	NOS2/CD4/CASP8/APOL1/CLEC4M/HRG/SFTPD/LEF1/NTRK3/PTX3/RNASE7/SERPINB9/AZU1/F2	 14
BP	GO:0002714	positive regulation of B cell mediated immunity	3/2067	57/19786	9.457274e-01	1.000000e+00	7.915704e-01	TNFSF4/CD226/ATAD5	  3
BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	3/2067	57/19786	9.457274e-01	1.000000e+00	7.915704e-01	TNFSF4/CD226/ATAD5	  3
BP	GO:0051568	histone H3-K4 methylation	3/2067	57/19786	9.457274e-01	1.000000e+00	7.915704e-01	BRCA1/CTCFL/HIST1H1C	  3
BP	GO:0071824	protein-DNA complex subunit organization	21/2067	271/19786	9.458489e-01	1.000000e+00	7.915704e-01	RAD51/CENPM/CENPI/ASF1B/CHD5/CENPF/CENPK/HJURP/SOX9/HMGA1/KNL1/CENPE/CENPU/CHAF1B/HIST1H2BC/HIST3H2A/NAP1L3/HIST1H1C/CENPP/CENPW/HIST1H2BG	 21
BP	GO:0000723	telomere maintenance	12/2067	169/19786	9.465883e-01	1.000000e+00	7.915704e-01	RAD51/SP100/CCNE1/NEK2/DNA2/BRCA2/PIF1/RECQL4/WRN/EXO1/AURKB/BLM	 12
BP	GO:0002861	regulation of inflammatory response to antigenic stimulus	2/2067	43/19786	9.478381e-01	1.000000e+00	7.915704e-01	CNR1/NPY5R	  2
BP	GO:0007339	binding of sperm to zona pellucida	2/2067	43/19786	9.478381e-01	1.000000e+00	7.915704e-01	ATP8B3/CLGN	  2
BP	GO:0032691	negative regulation of interleukin-1 beta production	2/2067	43/19786	9.478381e-01	1.000000e+00	7.915704e-01	IGF1/APOA1	  2
BP	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	2/2067	43/19786	9.478381e-01	1.000000e+00	7.915704e-01	CD226/RASGRP1	  2
BP	GO:0002739	regulation of cytokine secretion involved in immune response	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	APOA1	  1
BP	GO:0006099	tricarboxylic acid cycle	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	ME3	  1
BP	GO:0009394	2'-deoxyribonucleotide metabolic process	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	AK5	  1
BP	GO:0031365	N-terminal protein amino acid modification	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	SOX4	  1
BP	GO:0035456	response to interferon-beta	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	BST2	  1
BP	GO:0044030	regulation of DNA methylation	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	BRCA1	  1
BP	GO:0071243	cellular response to arsenic-containing substance	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	PPIF	  1
BP	GO:0097709	connective tissue replacement	1/2067	27/19786	9.492667e-01	1.000000e+00	7.915704e-01	MIR214	  1
BP	GO:0065004	protein-DNA complex assembly	18/2067	239/19786	9.494170e-01	1.000000e+00	7.915704e-01	RAD51/CENPM/CENPI/ASF1B/CENPF/CENPK/HJURP/SOX9/KNL1/CENPE/CENPU/CHAF1B/HIST1H2BC/NAP1L3/HIST1H1C/CENPP/CENPW/HIST1H2BG	 18
BP	GO:0031113	regulation of microtubule polymerization	3/2067	58/19786	9.499317e-01	1.000000e+00	7.915704e-01	NAV3/MAP1B/MAPT	  3
BP	GO:0032210	regulation of telomere maintenance via telomerase	3/2067	58/19786	9.499317e-01	1.000000e+00	7.915704e-01	NEK2/PIF1/AURKB	  3
BP	GO:0006513	protein monoubiquitination	4/2067	72/19786	9.510374e-01	1.000000e+00	7.915704e-01	UBE2T/NEURL1/DTL/PCGF5	  4
BP	GO:0034198	cellular response to amino acid starvation	2/2067	44/19786	9.523910e-01	1.000000e+00	7.915704e-01	SESN3/MAP3K5	  2
BP	GO:0051567	histone H3-K9 methylation	2/2067	44/19786	9.523910e-01	1.000000e+00	7.915704e-01	BRCA1/MECOM	  2
BP	GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	2/2067	44/19786	9.523910e-01	1.000000e+00	7.915704e-01	BIRC3/CASP8	  2
BP	GO:0051290	protein heterotetramerization	3/2067	59/19786	9.538307e-01	1.000000e+00	7.915704e-01	RRM2/GRIN1/S100A10	  3
BP	GO:0098732	macromolecule deacylation	6/2067	99/19786	9.540498e-01	1.000000e+00	7.915704e-01	SREBF1/FRY/HDAC11/SPRED1/NOTUM/MAPT	  6
BP	GO:0006367	transcription initiation from RNA polymerase II promoter	15/2067	207/19786	9.542216e-01	1.000000e+00	7.915704e-01	E2F2/RARB/HNF4A/VDR/CCN2/ESRRB/SOX9/NR1D1/NR5A1/AR/NR0B1/CDK1/RARG/TEAD4/NOTCH4	 15
BP	GO:0043624	cellular protein complex disassembly	15/2067	207/19786	9.542216e-01	1.000000e+00	7.915704e-01	NAV3/ADD2/SPEF1/MID1/SH3GL2/DNAJC6/KIF18A/TMOD2/MAP1B/SPTBN5/KIF2C/PLEKHH2/SPTBN4/LMOD1/KIF18B	 15
BP	GO:0001556	oocyte maturation	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	BRCA2	  1
BP	GO:0018200	peptidyl-glutamic acid modification	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	TTLL10	  1
BP	GO:0022400	regulation of rhodopsin mediated signaling pathway	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	PDE6B	  1
BP	GO:0032196	transposition	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	APOBEC3H	  1
BP	GO:0032201	telomere maintenance via semi-conservative replication	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	DNA2	  1
BP	GO:0044130	negative regulation of growth of symbiont in host	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	IRF8	  1
BP	GO:0045073	regulation of chemokine biosynthetic process	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	AZU1	  1
BP	GO:0046039	GTP metabolic process	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	AK4	  1
BP	GO:0060765	regulation of androgen receptor signaling pathway	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	SFRP1	  1
BP	GO:0070193	synaptonemal complex organization	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	PLK1	  1
BP	GO:1901673	regulation of mitotic spindle assembly	1/2067	28/19786	9.545740e-01	1.000000e+00	7.915704e-01	PLK1	  1
BP	GO:0033044	regulation of chromosome organization	27/2067	342/19786	9.545823e-01	1.000000e+00	7.915704e-01	BRCA1/TACC3/SREBF1/NDC80/CDC6/RPS6KA5/TTK/PADI2/NEK2/CENPF/PHF19/CTCFL/DLGAP5/TOP2A/ESPL1/HMGA1/CENPE/PIF1/CDCA5/MKI67/BUB1B/PLK1/AXIN2/BUB1/AURKB/GATA2/MAPT	 27
BP	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	2/2067	45/19786	9.565626e-01	1.000000e+00	7.915704e-01	BIRC3/CASP8	  2
BP	GO:0099518	vesicle cytoskeletal trafficking	2/2067	45/19786	9.565626e-01	1.000000e+00	7.915704e-01	KIF23/RASGRP1	  2
BP	GO:0045454	cell redox homeostasis	4/2067	74/19786	9.578042e-01	1.000000e+00	7.915704e-01	NOS2/RAC2/GLRX/PDIA2	  4
